<http://data.doremus.org/performance/6a22a304-29dd-3162-abbb-e81f300f9802>;11860.ttl;Orchestre de Paris - PrÃ©lude au concert;18/05/2011;SimilaritÃ© :0.654
<http://data.doremus.org/performance/51e129d3-a0a6-3a85-95d1-4b11ec8deebc>;0966894.ttl;Orchestre de Paris. Paavo JÃ¤rvi, Gautier CapuÃ§on, Thierry Escaich;18/05/2011;
;;;;
<http://data.doremus.org/performance/915dc9eb-0b56-3e62-8925-8c287a5d4541>;11235.ttl;The Divine Comedy Special Solo Show / Alela Diane duo;08/07/2010;SimilaritÃ© :0.5625
<http://data.doremus.org/performance/dd81d9de-562a-3f16-942d-4584cc920575>;0945285.ttl;Festival Days Off. Alela Diane duo;08/07/2010;
;;;;
<http://data.doremus.org/performance/4985b8cd-820f-3e58-9e7f-49717e31d8be>;10118.ttl;La RÃ©union - Maloya;24/04/2010;SimilaritÃ© :0.567
<http://data.doremus.org/performance/8fa7a365-dc2b-3faf-bdae-2debb2eb8d15>;0947700.ttl;Une Ã®le, un monde. La RÃ©union et Mayotte : Maloya;24/04/2010;
;;;;
<http://data.doremus.org/performance/ef656ca1-f495-3e65-8c72-7daf454c155d>;10773.ttl;Ludwig van Beethoven , symphonies nÂ° 8 et 5;16/04/2011;SimilaritÃ© :0.616
<http://data.doremus.org/performance/6474550b-2d1a-325a-8247-99503babc8bc>;0964313.ttl;Beethoven visionnaire. Symphonies nÂ°8 et 5;16/04/2011;
;;;;
<http://data.doremus.org/performance/ef656ca1-f495-3e65-8c72-7daf454c155d>;10773.ttl;Ludwig van Beethoven , symphonies nÂ° 8 et 5;16/04/2011;SimilaritÃ© :0.513
<http://data.doremus.org/performance/141a2d16-026f-3894-9045-80c164bcaab3>;0964314.ttl;"Beethoven visionnaire. Symphonies nÂ°1 et 3 \""Eroica\""";16/04/2011;
;;;;
<http://data.doremus.org/performance/5a98df70-8b0b-3999-ab39-e68e755be5bb>;11034.ttl;Cecilia Bartoli / Giulio Cesare ;14/02/2010;SimilaritÃ© :0.439
<http://data.doremus.org/performance/56c9583a-68f5-3b76-b11b-5beb8756024d>;0934234.ttl;RÃ©sistances. Tibet. Tenzin GÃ¶npo, Yungchen Lhamo;14/02/2010;
;;;;
<http://data.doremus.org/performance/372e8ed5-39f6-37a8-afbd-972250b2062b>;6783.ttl;La France romantique;11/02/2010;SimilaritÃ© :0.5045
<http://data.doremus.org/performance/3b5b76dc-46cc-368e-90e7-6cb600dd25a1>;0933825.ttl;Concert Ã©ducatif. Les SiÃ¨cles - La France romantique;11/02/2010;
;;;;
<http://data.doremus.org/performance/2048ab36-b787-372a-bfe5-0eefd091a4c4>;10053.ttl;Forum Asie centrale;28/11/2009;SimilaritÃ© :0.434
<http://data.doremus.org/performance/53b05a45-c102-388e-938c-319178f62df3>;0927511.ttl;Les routes d'Orient. Asie centrale. Musiques des cours royales. OuzbÃ©kistan;28/11/2009;
;;;;
<http://data.doremus.org/performance/897b9383-5320-34f0-90df-1584dddc50b8>;6690.ttl;Les Arts Florissants fÃªtent leurs 30 ans;17/11/2009;SimilaritÃ© :0.5275
<http://data.doremus.org/performance/1a36c326-0aa8-392c-ae09-ebd5a9385b8d>;0927485.ttl;Le baroque revisitÃ©. Les Arts Florissants fÃªtent leurs 30 ans. Les grands motets pour la Chapelle du roi;17/11/2009;
;;;;
<http://data.doremus.org/performance/8ec01a94-98fa-3343-8943-82a3bccd5048>;10099.ttl;Thomas Fersen - Mythologie;26/01/2010;SimilaritÃ© :0.475
<http://data.doremus.org/performance/2aecfd2f-89ea-386e-a089-67eca193a3ab>;0933276.ttl;TchaÃ¯kovski, intÃ©grale des symphonies. Symphonie nÂ°2 et nÂ°5;26/01/2010;
;;;;
<http://data.doremus.org/performance/c6268064-46f0-3e5d-aeb5-46f24d16fa53>;10967.ttl;Orchestre Philharmonique de Radio France - Andrey Boreyko;28/01/2011;SimilaritÃ© :0.4135
<http://data.doremus.org/performance/02c05fe8-284f-3c37-9c82-6ae4c8d38d6d>;0958142.ttl;RÃ©el / virtuel. Double Points : Outis;28/01/2011;
;;;;
<http://data.doremus.org/performance/97bb954a-d54a-3fcd-90a0-4eadd61bde61>;5438.ttl;JournÃ©e Erik Satie III;08/02/2009;SimilaritÃ© :0.597
<http://data.doremus.org/performance/c141bd2b-6948-315e-b221-3ef22ce78ec2>;0954618.ttl;JournÃ©e Satie. Orchestre Lamoureux;08/02/2009;
;;;;
<http://data.doremus.org/performance/97bb954a-d54a-3fcd-90a0-4eadd61bde61>;5438.ttl;JournÃ©e Erik Satie III;08/02/2009;SimilaritÃ© :0.6295
<http://data.doremus.org/performance/5a6753f9-84d7-343c-994d-4d6daa352e3e>;0954624.ttl;JournÃ©e Satie. Le piÃ¨ge de MÃ©duse;08/02/2009;
;;;;
<http://data.doremus.org/performance/97bb954a-d54a-3fcd-90a0-4eadd61bde61>;5438.ttl;JournÃ©e Erik Satie III;08/02/2009;SimilaritÃ© :0.5485
<http://data.doremus.org/performance/895ae82f-39da-3341-b6ed-9ac1434f13f8>;0935146.ttl;JournÃ©e Satie. Alexandre Tharaud, Eric Le Sage, piano Ã  quatre mains;08/02/2009;
;;;;
<http://data.doremus.org/performance/97bb954a-d54a-3fcd-90a0-4eadd61bde61>;5438.ttl;JournÃ©e Erik Satie III;08/02/2009;SimilaritÃ© :0.593
<http://data.doremus.org/performance/669e0276-b448-3f3c-9feb-769cd11d52b0>;0954606.ttl;JournÃ©e Satie. Alexandre Tharaud;08/02/2009;
;;;;
<http://data.doremus.org/performance/97bb954a-d54a-3fcd-90a0-4eadd61bde61>;5438.ttl;JournÃ©e Erik Satie III;08/02/2009;SimilaritÃ© :0.5630000000000001
<http://data.doremus.org/performance/2de9e573-b72f-3345-908f-568a2dd0fb82>;0952834.ttl;JournÃ©e Satie. Je ne vous ferai pas une confÃ©rence, Erik Satie correspondances;08/02/2009;
;;;;
<http://data.doremus.org/performance/8c0522b7-898c-3226-9e9f-a70fcf8ca338>;10775.ttl;Ludwig van Beethoven, symphonie nÂ°9;17/04/2011;SimilaritÃ© :0.5175000000000001
<http://data.doremus.org/performance/a3b5cc4d-a00d-3000-adae-911ac369ca52>;0964315.ttl;"Beethoven visionnaire. Symphonie nÂ°9 \""Hymne Ã  la joie\""";17/04/2011;
;;;;
<http://data.doremus.org/performance/59b489f9-15d3-3a25-9152-7aff081508c3>;6483.ttl;Orchestre National d'ÃŽle-de-France;19/12/2009;SimilaritÃ© :0.486
<http://data.doremus.org/performance/8657a284-d5c7-30d5-b78a-85d88101f237>;0931417.ttl;We want more Miles. On the Corner;19/12/2009;
;;;;
<http://data.doremus.org/performance/aabb0486-0982-310c-a7fb-98929c6e483a>;10036.ttl;Les Arts Florissants - William Christie;10/11/2009;SimilaritÃ© :0.43699999999999994
<http://data.doremus.org/performance/cf106319-ca41-32c3-846f-af8a822d2ca3>;0925975.ttl;Le baroque revisitÃ©. Les Arts Florissants fÃªtent leurs 30 ans. Au temps de Port-Royal, musiques pour voix et choeur de femmes;10/11/2009;
;;;;
<http://data.doremus.org/performance/7c1e6a5d-0166-3302-a7cf-30789410be1d>;10093.ttl;Quatuor Borodine;16/01/2010;SimilaritÃ© :0.45899999999999996
<http://data.doremus.org/performance/9c1fa6e8-7b5f-374a-8beb-fbfb27bd5f6d>;0933218.ttl;4e biennale quatuors Ã  cordes. Quatuor MosaÃ¯ques;16/01/2010;
;;;;
<http://data.doremus.org/performance/7c1e6a5d-0166-3302-a7cf-30789410be1d>;10093.ttl;Quatuor Borodine;16/01/2010;SimilaritÃ© :0.4555
<http://data.doremus.org/performance/0b2bb15e-7ebd-3fc8-a736-9694d46ec190>;0932221.ttl;4e biennale quatuors Ã  cordes. Quatuor Arditti;16/01/2010;
;;;;
<http://data.doremus.org/performance/7c1e6a5d-0166-3302-a7cf-30789410be1d>;10093.ttl;Quatuor Borodine;16/01/2010;SimilaritÃ© :0.502
<http://data.doremus.org/performance/4a4c5ef3-44c4-38fb-a2cb-98a908350a98>;0933212.ttl;4e biennale quatuors Ã  cordes. Quatuor Borodine;16/01/2010;
;;;;
<http://data.doremus.org/performance/e9a9efcb-103a-3436-ad4b-c756a6073cea>;10422.ttl;Edna Stern;13/03/2010;SimilaritÃ© :0.4495
<http://data.doremus.org/performance/fea06f97-9f3f-3a00-9ced-38a0520f0081>;0935678.ttl;Laurent Garnier;13/03/2010;
;;;;
<http://data.doremus.org/performance/95e6f967-e679-3ace-839c-2acd418ab11d>;10015.ttl;Les SiÃ¨cles, FranÃ§ois-Xavier Roth, Barbara Bonney;13/03/2010;SimilaritÃ© :0.6174999999999999
<http://data.doremus.org/performance/e85d9b57-bfe8-3a17-b1ee-578c682b7cd6>;0940463.ttl;L'orchestre laboratoire. Les SiÃ¨cles, Barbara Bonney;13/03/2010;
;;;;
<http://data.doremus.org/performance/f8a78e24-d41c-3805-83b6-0d4ecb8591d3>;10762.ttl;Skip SempÃ©, Pierre HantaÃ¯;25/03/2011;SimilaritÃ© :0.47100000000000003
<http://data.doremus.org/performance/23ae7213-db73-3f1f-b58e-68701e38715f>;0962416.ttl;Les Indes baroques. Jean-Philippe Rameau;25/03/2011;
;;;;
<http://data.doremus.org/performance/6d6acfd8-dfa0-3993-81fc-c7ab90125891>;10090.ttl;Quatuor MosaÃ¯ques;16/01/2010;SimilaritÃ© :0.51
<http://data.doremus.org/performance/9c1fa6e8-7b5f-374a-8beb-fbfb27bd5f6d>;0933218.ttl;4e biennale quatuors Ã  cordes. Quatuor MosaÃ¯ques;16/01/2010;
;;;;
<http://data.doremus.org/performance/6d6acfd8-dfa0-3993-81fc-c7ab90125891>;10090.ttl;Quatuor MosaÃ¯ques;16/01/2010;SimilaritÃ© :0.4465
<http://data.doremus.org/performance/0b2bb15e-7ebd-3fc8-a736-9694d46ec190>;0932221.ttl;4e biennale quatuors Ã  cordes. Quatuor Arditti;16/01/2010;
;;;;
<http://data.doremus.org/performance/6d6acfd8-dfa0-3993-81fc-c7ab90125891>;10090.ttl;Quatuor MosaÃ¯ques;16/01/2010;SimilaritÃ© :0.4415
<http://data.doremus.org/performance/4a4c5ef3-44c4-38fb-a2cb-98a908350a98>;0933212.ttl;4e biennale quatuors Ã  cordes. Quatuor Borodine;16/01/2010;
;;;;
<http://data.doremus.org/performance/d6325557-c140-3be3-97e6-14ed89ea436b>;10722.ttl;Eric Le Sage - Quatuor EbÃ¨ne - Daishin Kashimoto - Lise Berthaud - FranÃ§ois Salque;16/10/2010;SimilaritÃ© :0.5115
<http://data.doremus.org/performance/8c4901c8-8df5-3c52-b06a-1f25445ce21c>;0949205.ttl;Week-end de musique de chambre franÃ§aise. Eric Le Sage, Quatuor EbÃ¨ne, FranÃ§ois Salque, Paul Meyer (16h);16/10/2010;
;;;;
<http://data.doremus.org/performance/47343d42-8e24-3a28-895b-310f64853420>;10774.ttl;Ludwig van Beethoven, symphonies nÂ°1 et 3;16/04/2011;SimilaritÃ© :0.5625
<http://data.doremus.org/performance/6474550b-2d1a-325a-8247-99503babc8bc>;0964313.ttl;Beethoven visionnaire. Symphonies nÂ°8 et 5;16/04/2011;
;;;;
<http://data.doremus.org/performance/47343d42-8e24-3a28-895b-310f64853420>;10774.ttl;Ludwig van Beethoven, symphonies nÂ°1 et 3;16/04/2011;SimilaritÃ© :0.5609999999999999
<http://data.doremus.org/performance/141a2d16-026f-3894-9045-80c164bcaab3>;0964314.ttl;"Beethoven visionnaire. Symphonies nÂ°1 et 3 \""Eroica\""";16/04/2011;
;;;;
<http://data.doremus.org/performance/367b2cff-bfc0-3ed2-9a6c-3a65ba487665>;10681.ttl;Deutsche Radio Philharmonie SaarbrÃ¼cken-Kaiserslautern;13/10/2010;SimilaritÃ© :0.4535
<http://data.doremus.org/performance/1eda96be-f3d1-3faf-a10a-b9e657ef4980>;0950803.ttl;Orchestre de Paris, Paavo JÃ¤rvi, Vadim Repin;13/10/2010;
;;;;
<http://data.doremus.org/performance/e8a8848d-f079-3d75-a3a0-27ba486edf3c>;6514.ttl;Anniversaire Christoph Eschenbach;17/02/2010;SimilaritÃ© :0.45
<http://data.doremus.org/performance/0a7e3e70-a9ec-332c-b81e-b713c9066f15>;0934775.ttl;Orchestre Divertimento;17/02/2010;
;;;;
<http://data.doremus.org/performance/2aa86349-b13d-3e29-85d0-24e49de81bbb>;5437.ttl;JournÃ©e Erik Satie V;08/02/2009;SimilaritÃ© :0.626
<http://data.doremus.org/performance/c141bd2b-6948-315e-b221-3ef22ce78ec2>;0954618.ttl;JournÃ©e Satie. Orchestre Lamoureux;08/02/2009;
;;;;
<http://data.doremus.org/performance/2aa86349-b13d-3e29-85d0-24e49de81bbb>;5437.ttl;JournÃ©e Erik Satie V;08/02/2009;SimilaritÃ© :0.663
<http://data.doremus.org/performance/5a6753f9-84d7-343c-994d-4d6daa352e3e>;0954624.ttl;JournÃ©e Satie. Le piÃ¨ge de MÃ©duse;08/02/2009;
;;;;
<http://data.doremus.org/performance/2aa86349-b13d-3e29-85d0-24e49de81bbb>;5437.ttl;JournÃ©e Erik Satie V;08/02/2009;SimilaritÃ© :0.5425
<http://data.doremus.org/performance/895ae82f-39da-3341-b6ed-9ac1434f13f8>;0935146.ttl;JournÃ©e Satie. Alexandre Tharaud, Eric Le Sage, piano Ã  quatre mains;08/02/2009;
;;;;
<http://data.doremus.org/performance/2aa86349-b13d-3e29-85d0-24e49de81bbb>;5437.ttl;JournÃ©e Erik Satie V;08/02/2009;SimilaritÃ© :0.606
<http://data.doremus.org/performance/669e0276-b448-3f3c-9feb-769cd11d52b0>;0954606.ttl;JournÃ©e Satie. Alexandre Tharaud;08/02/2009;
;;;;
<http://data.doremus.org/performance/2aa86349-b13d-3e29-85d0-24e49de81bbb>;5437.ttl;JournÃ©e Erik Satie V;08/02/2009;SimilaritÃ© :0.5635
<http://data.doremus.org/performance/2de9e573-b72f-3345-908f-568a2dd0fb82>;0952834.ttl;JournÃ©e Satie. Je ne vous ferai pas une confÃ©rence, Erik Satie correspondances;08/02/2009;
;;;;
<http://data.doremus.org/performance/37cfe330-4b30-3fb6-bd68-2fc4a32ac714>;10068.ttl;Kind of Porgy & Bess / Electric Miles;18/12/2009;SimilaritÃ© :0.63
<http://data.doremus.org/performance/c5e3f555-c9e5-3cd8-a277-971b3c9e081d>;0931409.ttl;We want more Miles. Electric Miles;18/12/2009;
;;;;
<http://data.doremus.org/performance/37cfe330-4b30-3fb6-bd68-2fc4a32ac714>;10068.ttl;Kind of Porgy & Bess / Electric Miles;18/12/2009;SimilaritÃ© :0.4755
<http://data.doremus.org/performance/87b703d6-e155-3bfc-ab27-900c16abd9b6>;0931414.ttl;We want more Miles. Electric Miles. Kind of Porgy and Bess;18/12/2009;
;;;;
<http://data.doremus.org/performance/d98b6cad-1bc4-35a6-9968-a91a01098fb8>;6473.ttl;Les SiÃ¨cles - Joseph Haydn;06/12/2009;SimilaritÃ© :0.627
<http://data.doremus.org/performance/e15affdd-7b7f-3334-8f9e-eea13de50586>;0927834.ttl;Concert Ã©ducatif. Les SiÃ¨cles - Joseph Haydn;06/12/2009;
;;;;
<http://data.doremus.org/performance/b7d49be0-1c45-371b-905d-4deaea3323ea>;10421.ttl;Edna Stern;13/03/2010;SimilaritÃ© :0.4495
<http://data.doremus.org/performance/fea06f97-9f3f-3a00-9ced-38a0520f0081>;0935678.ttl;Laurent Garnier;13/03/2010;
;;;;
<http://data.doremus.org/performance/42bc7ca4-1689-3184-a18b-0939e83b1b67>;10921.ttl;Orquesta AragÃ³n : Cha-cha-cha, Charanga ...;23/12/2010;SimilaritÃ© :0.6715
<http://data.doremus.org/performance/a80a0a5e-408e-38b1-b642-d7ab80f71ea2>;0951666.ttl;Orquesta Aragon;23/12/2010;
;;;;
<http://data.doremus.org/performance/bd0b8864-9b3e-3b80-adf8-5e34fec89bd7>;11173.ttl;Mythes, contes et lÃ©gendes de la musique franÃ§aise;25/03/2011;SimilaritÃ© :0.46599999999999997
<http://data.doremus.org/performance/23ae7213-db73-3f1f-b58e-68701e38715f>;0962416.ttl;Les Indes baroques. Jean-Philippe Rameau;25/03/2011;
;;;;
<http://data.doremus.org/performance/740cb341-1392-351e-87ff-5a2ef585e86e>;10185.ttl;Bollywood Flashback (Inde du Nord);25/06/2010;SimilaritÃ© :0.429
<http://data.doremus.org/performance/936b9bbb-513c-3927-ad62-e310be8ca80d>;0943455.ttl;Le continent indien, de la tradition Ã  Bollywood. Bollywood Flashback (Inde du Nord). Ek anokha safaar (Un voyage insolite, crÃ©ation);25/06/2010;
;;;;
<http://data.doremus.org/performance/139b8c67-173f-3cf8-a9a5-5e65f6ec33fe>;11020.ttl;Rising Stars : Apollon Musagete Quartet;13/01/2011;SimilaritÃ© :0.4305
<http://data.doremus.org/performance/2abf43e2-e7a6-36d0-9745-f8580baabaa7>;0957530.ttl;Orchestre de Paris, Paavo JÃ¤rvi, Janine Jansen, Antoine Tamestit;13/01/2011;
;;;;
<http://data.doremus.org/performance/3c9d3358-dc71-370a-a417-842c61598adb>;10092.ttl;Quatuor Arditti - Quatuor Hagen;16/01/2010;SimilaritÃ© :0.5275
<http://data.doremus.org/performance/9c1fa6e8-7b5f-374a-8beb-fbfb27bd5f6d>;0933218.ttl;4e biennale quatuors Ã  cordes. Quatuor MosaÃ¯ques;16/01/2010;
;;;;
<http://data.doremus.org/performance/3c9d3358-dc71-370a-a417-842c61598adb>;10092.ttl;Quatuor Arditti - Quatuor Hagen;16/01/2010;SimilaritÃ© :0.521
<http://data.doremus.org/performance/0b2bb15e-7ebd-3fc8-a736-9694d46ec190>;0932221.ttl;4e biennale quatuors Ã  cordes. Quatuor Arditti;16/01/2010;
;;;;
<http://data.doremus.org/performance/3c9d3358-dc71-370a-a417-842c61598adb>;10092.ttl;Quatuor Arditti - Quatuor Hagen;16/01/2010;SimilaritÃ© :0.5125
<http://data.doremus.org/performance/4a4c5ef3-44c4-38fb-a2cb-98a908350a98>;0933212.ttl;4e biennale quatuors Ã  cordes. Quatuor Borodine;16/01/2010;
;;;;
<http://data.doremus.org/performance/0356ca1b-25bb-3327-82eb-d5942fd6d00d>;10727.ttl;Orchestre RÃ©volutionnaire et Romantique - Gardiner - Zehetmair - PoltÃ©ra;23/10/2010;SimilaritÃ© :0.431
<http://data.doremus.org/performance/a1162f64-b35d-3150-9c6a-ad086b727cad>;0950688.ttl;Concert Ã©ducatif. Tambours sabar du SÃ©nÃ©gal;23/10/2010;
;;;;
<http://data.doremus.org/performance/55854687-72ef-32db-b8e8-f226bb4da254>;10698.ttl;Ensemble intercontemporain;27/11/2010;SimilaritÃ© :0.621
<http://data.doremus.org/performance/2d2f38f6-c084-32be-8986-ee1eb2c30daf>;0951661.ttl;L'art total. Ensemble intercontemporain, Bruno Mantovani;27/11/2010;
;;;;
<http://data.doremus.org/performance/1b96788c-d885-39d4-b199-b409c9375506>;5481.ttl;L'Incoronazione di Poppea;07/06/2009;SimilaritÃ© :0.5085
<http://data.doremus.org/performance/398bccef-ef71-3e30-b326-150ab46d19e2>;0907954.ttl;4e biennale d'art vocal. L'incoronazione di Poppea de Claudio Monteverdi;07/06/2009;
;;;;
<http://data.doremus.org/performance/7cd25a6b-0382-3627-8337-5b3111d1babb>;5752.ttl;Carte blanche aux jeunes solistes du;07/03/2009;SimilaritÃ© :0.413
<http://data.doremus.org/performance/3e3d50a3-51d4-3dc9-a870-bc8726b64d7c>;1070561.ttl;La petite renarde rusÃ©e;07/03/2009;
;;;;
<http://data.doremus.org/performance/7cd25a6b-0382-3627-8337-5b3111d1babb>;5752.ttl;Carte blanche aux jeunes solistes du;07/03/2009;SimilaritÃ© :0.413
<http://data.doremus.org/performance/3e3d50a3-51d4-3dc9-a870-bc8726b64d7c>;1070561.ttl;La petite renarde rusÃ©e;07/03/2009;
;;;;
<http://data.doremus.org/performance/13463d8d-5a0a-354b-84fb-4183b7b68c15>;10556.ttl;Marc Ducret Grand Ensemble;06/09/2009;SimilaritÃ© :0.383
<http://data.doremus.org/performance/bcfd25ea-c656-3c89-9ac5-3508f7704b3d>;0920465.ttl;Jazz Ã  la Villette. Limousine;06/09/2009;
;;;;
<http://data.doremus.org/performance/13463d8d-5a0a-354b-84fb-4183b7b68c15>;10556.ttl;Marc Ducret Grand Ensemble;06/09/2009;SimilaritÃ© :0.3915
<http://data.doremus.org/performance/fdbbeca1-a8ac-3a53-8517-386b96933611>;0920432.ttl;Jazz Ã  la Villette. Elysian Fields feat. Don Byron;06/09/2009;
;;;;
<http://data.doremus.org/performance/28cd66d4-acb2-35c9-807b-244abc244bca>;10091.ttl;Quatuor Casals;16/01/2010;SimilaritÃ© :0.45599999999999996
<http://data.doremus.org/performance/9c1fa6e8-7b5f-374a-8beb-fbfb27bd5f6d>;0933218.ttl;4e biennale quatuors Ã  cordes. Quatuor MosaÃ¯ques;16/01/2010;
;;;;
<http://data.doremus.org/performance/28cd66d4-acb2-35c9-807b-244abc244bca>;10091.ttl;Quatuor Casals;16/01/2010;SimilaritÃ© :0.44099999999999995
<http://data.doremus.org/performance/0b2bb15e-7ebd-3fc8-a736-9694d46ec190>;0932221.ttl;4e biennale quatuors Ã  cordes. Quatuor Arditti;16/01/2010;
;;;;
<http://data.doremus.org/performance/28cd66d4-acb2-35c9-807b-244abc244bca>;10091.ttl;Quatuor Casals;16/01/2010;SimilaritÃ© :0.436
<http://data.doremus.org/performance/4a4c5ef3-44c4-38fb-a2cb-98a908350a98>;0933212.ttl;4e biennale quatuors Ã  cordes. Quatuor Borodine;16/01/2010;
;;;;
<http://data.doremus.org/performance/6870d838-051f-38ad-8f4a-6ed6749fba7e>;10818.ttl;Brassens aujourd'hui;16/03/2011;SimilaritÃ© :0.6094999999999999
<http://data.doremus.org/performance/7856d8a0-3aef-3e2f-b806-c46ee6a43fa5>;0961827.ttl;Brassens ou la libertÃ©. Brassens aujourd'hui;16/03/2011;
;;;;
<http://data.doremus.org/performance/ad485259-1667-3c47-8eef-30e423d9b758>;10551.ttl;"De La Soul \""20 years High And Rising\"" - The Herbaliser";09/09/2009;SimilaritÃ© :0.5355
<http://data.doremus.org/performance/47fbc5cc-548a-3301-bb00-b25ba8c8efe5>;0925014.ttl;Jazz Ã  la Villette. De La Soul, 20 Years High and Rising;09/09/2009;
;;;;
<http://data.doremus.org/performance/ad485259-1667-3c47-8eef-30e423d9b758>;10551.ttl;"De La Soul \""20 years High And Rising\"" - The Herbaliser";09/09/2009;SimilaritÃ© :0.49749999999999994
<http://data.doremus.org/performance/8acc53bf-5c97-3672-b0ee-dba74928d400>;0925003.ttl;Jazz Ã  la Villette. The Herbaliser;09/09/2009;
;;;;
<http://data.doremus.org/performance/b5fbebdc-b2eb-3bba-adc4-941742721d4a>;11104.ttl;Solistes des Berliner Philharmoniker - Yuja Wang;20/03/2011;SimilaritÃ© :0.4555
<http://data.doremus.org/performance/7582efd4-8fa2-367e-9a41-db3f4b21f1a9>;0961895.ttl;LeÃ§on de musique. InterprÃ©ter Mozart et Chopin.;20/03/2011;
;;;;
<http://data.doremus.org/performance/1ea68eb5-abd6-30e2-9270-56539bb9e285>;5439.ttl;JournÃ©e Erik Satie VI;08/02/2009;SimilaritÃ© :0.617
<http://data.doremus.org/performance/c141bd2b-6948-315e-b221-3ef22ce78ec2>;0954618.ttl;JournÃ©e Satie. Orchestre Lamoureux;08/02/2009;
;;;;
<http://data.doremus.org/performance/1ea68eb5-abd6-30e2-9270-56539bb9e285>;5439.ttl;JournÃ©e Erik Satie VI;08/02/2009;SimilaritÃ© :0.6335
<http://data.doremus.org/performance/5a6753f9-84d7-343c-994d-4d6daa352e3e>;0954624.ttl;JournÃ©e Satie. Le piÃ¨ge de MÃ©duse;08/02/2009;
;;;;
<http://data.doremus.org/performance/1ea68eb5-abd6-30e2-9270-56539bb9e285>;5439.ttl;JournÃ©e Erik Satie VI;08/02/2009;SimilaritÃ© :0.553
<http://data.doremus.org/performance/895ae82f-39da-3341-b6ed-9ac1434f13f8>;0935146.ttl;JournÃ©e Satie. Alexandre Tharaud, Eric Le Sage, piano Ã  quatre mains;08/02/2009;
;;;;
<http://data.doremus.org/performance/1ea68eb5-abd6-30e2-9270-56539bb9e285>;5439.ttl;JournÃ©e Erik Satie VI;08/02/2009;SimilaritÃ© :0.597
<http://data.doremus.org/performance/669e0276-b448-3f3c-9feb-769cd11d52b0>;0954606.ttl;JournÃ©e Satie. Alexandre Tharaud;08/02/2009;
;;;;
<http://data.doremus.org/performance/1ea68eb5-abd6-30e2-9270-56539bb9e285>;5439.ttl;JournÃ©e Erik Satie VI;08/02/2009;SimilaritÃ© :0.559
<http://data.doremus.org/performance/2de9e573-b72f-3345-908f-568a2dd0fb82>;0952834.ttl;JournÃ©e Satie. Je ne vous ferai pas une confÃ©rence, Erik Satie correspondances;08/02/2009;
;;;;
<http://data.doremus.org/performance/da151038-1830-3839-ab83-e531e2a022ca>;10094.ttl;Quatuor YsaÃ¿e;17/01/2010;SimilaritÃ© :0.432
<http://data.doremus.org/performance/3bb6581b-16b4-354f-b5b2-f1adece4be1e>;0933237.ttl;4e biennale quatuors Ã  cordes. Quatuor YsaÃ¿e;17/01/2010;
;;;;
<http://data.doremus.org/performance/da151038-1830-3839-ab83-e531e2a022ca>;10094.ttl;Quatuor YsaÃ¿e;17/01/2010;SimilaritÃ© :0.387
<http://data.doremus.org/performance/627de14a-6690-35dd-948b-9ba600799c5e>;0933221.ttl;4e biennale quatuors Ã  cordes. Quatuor PrazÃ k;17/01/2010;
;;;;
<http://data.doremus.org/performance/652c4e80-0199-3562-83cb-a718150333d1>;5426.ttl;Chamber Orchestra of Europe;24/01/2009;SimilaritÃ© :0.4515
<http://data.doremus.org/performance/3395fdb9-e568-3ee8-b71a-eecd639da2fc>;0896295.ttl;Orchestre national de Russie;24/01/2009;
;;;;
<http://data.doremus.org/performance/35505105-267b-3df3-97f5-588de076bb81>;10049.ttl;Tsiganes : csardas;22/11/2009;SimilaritÃ© :0.5155
<http://data.doremus.org/performance/3b90d983-8d98-3285-acdc-cdeef7589cd5>;0927493.ttl;IdentitÃ©s hongroises. Tsiganes : csardas;22/11/2009;
;;;;
<http://data.doremus.org/performance/ae3644bb-b29d-3062-b85a-efb1c7093a1b>;5716.ttl;Chantez!;28/03/2009;SimilaritÃ© :0.45549999999999996
<http://data.doremus.org/performance/3d422753-2614-3481-9116-ba20ff17c549>;0902017.ttl;Concert Ã©ducatif. Chantez !;28/03/2009;
;;;;
<http://data.doremus.org/performance/c3d21d66-4261-3d91-9a70-e66c3bbb84a5>;5440.ttl;MandÃ©kalou;14/02/2009;SimilaritÃ© :0.5455
<http://data.doremus.org/performance/69d17eee-9827-3b63-910b-214f944817e2>;0897979.ttl;MandÃ©kalou, l'Ã©popÃ©e mandingue par les griots du Mali et de la GuinÃ©e;14/02/2009;
;;;;
<http://data.doremus.org/performance/bf6e3487-b35c-37c9-86d4-58a740be472e>;12070.ttl;Fleet Foxes;04/07/2011;SimilaritÃ© :0.493
<http://data.doremus.org/performance/6efa48d8-ffd5-3b23-8d69-0380a25a7208>;0971168.ttl;Festival Days Off. The Fleet Foxes;04/07/2011;
;;;;
<http://data.doremus.org/performance/dea7c1b0-e32d-3e68-ae18-8de71bc3085e>;10713.ttl;Orchestre de Paris - Christoph von DohnÃ¡nyi - Martin Helmchen ;29/09/2010;SimilaritÃ© :0.45199999999999996
<http://data.doremus.org/performance/2f07597c-1c79-3911-b725-533577af5d4b>;0948888.ttl;Chamber Orchestra of Europe, Maria-Joao Pires;29/09/2010;
;;;;
<http://data.doremus.org/performance/6509ac2c-6138-334e-8a09-395e7d3126be>;11795.ttl;Orchestre de Paris - PrÃ©lude au concert;01/12/2010;SimilaritÃ© :0.657
